"Address";"IPAddress";"QueryType";"IP4Address";"Name";"Type";"CharacterSet";"Section";"DataLength";"TTL"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentoldebroek.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentoldenzaal.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentopsterland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentpapendrecht.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentparkstad.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentpurmerend.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentputten.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentridderkerk.nl";"A";"Unicode";"Answer";"4";"1439"
"77.95.252.42";"77.95.252.42";"A";"77.95.252.42";"presentrotterdam.nl";"A";"Unicode";"Answer";"4";"599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentsmallingerland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentsneek.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentsoest.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentsteenwijkerland.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentsudwestfryslan.nl";"A";"Unicode";"Answer";"4";"1439"
"37.230.100.246";"37.230.100.246";"A";"37.230.100.246";"presentterneuzen.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presenttexel.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presenttiel.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presenttilburg.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentutrecht.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentveenendaal.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentvlaardingen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentwageningen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentwalcheren.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentwestbetuwe.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentwinterswijk.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentwoerden.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzaanstad.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzaanstreek.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzeewolde.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzoetermeer.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzuidoostfriesland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzuidoostgroningen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"presentzwolle.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"stichtingpresent.nl";"A";"Unicode";"Answer";"4";"1439"
